Landscape;Category;Transect_type;Plot;Date;Species
2156;NoPL.HRD;Pasture;3;15-sep-17;Agrostis capillaris
2156;NoPL.HRD;Pasture;3;15-sep-17;Anthoxanthum odoratum
2156;NoPL.HRD;Pasture;3;15-sep-17;Deschampsia cespitosa
2156;NoPL.HRD;Pasture;3;15-sep-17;Hypericum maculatum
2156;NoPL.HRD;Pasture;3;15-sep-17;Luzula campestris
2156;NoPL.HRD;Pasture;3;15-sep-17;Poa pratensis
2156;NoPL.HRD;Pasture;3;15-sep-17;Rumex acetosa
2156;NoPL.HRD;Pasture;3;15-sep-17;Trifolium medium
2156;NoPL.HRD;Pasture;3;15-sep-17;Ranunculus acris
2156;NoPL.HRD;Pasture;3;15-sep-17;Veronica chamaedrys
2156;NoPL.HRD;Pasture;3;15-sep-17;Viola canina
2156;NoPL.HRD;Pasture;4;15-sep-17;Achillea millefolium
2156;NoPL.HRD;Pasture;4;15-sep-17;Agrostis capillaris
2156;NoPL.HRD;Pasture;4;15-sep-17;Dactylis glomerata
2156;NoPL.HRD;Pasture;4;15-sep-17;Deschampsia cespitosa
2156;NoPL.HRD;Pasture;4;15-sep-17;Luzula campestris
2156;NoPL.HRD;Pasture;4;15-sep-17;Saxifraga granulata
2156;NoPL.HRD;Pasture;4;15-sep-17;Trifolium medium
2156;NoPL.HRD;Pasture;4;15-sep-17;Trifolium repens
2156;NoPL.HRD;Pasture;4;15-sep-17;Veronica chamaedrys
2156;NoPL.HRD;Pasture;4;15-sep-17;Viola canina
2156;NoPL.HRD;Small road;1;15-sep-17;Agrostis capillaris
2156;NoPL.HRD;Small road;1;15-sep-17;Deschampsia flexuosa
2156;NoPL.HRD;Small road;1;15-sep-17;Vaccinium myrtillus
2156;NoPL.HRD;Small road;2;15-sep-17;Agrostis capillaris
2156;NoPL.HRD;Small road;2;15-sep-17;Deschampsia flexuosa
2156;NoPL.HRD;Small road;2;15-sep-17;Betula pendula
2156;NoPL.HRD;Small road;2;15-sep-17;Calluna vulgaris
2156;NoPL.HRD;Small road;2;15-sep-17;Rubus idaeus
2156;NoPL.HRD;Small road;2;15-sep-17;Plantago major
2156;NoPL.HRD;Small road;2;15-sep-17;Vaccinium myrtillus
2156;NoPL.HRD;Small road;3;15-sep-17;Agrostis capillaris
2156;NoPL.HRD;Small road;3;15-sep-17;Deschampsia flexuosa
2156;NoPL.HRD;Small road;3;15-sep-17;Festuca ovina
2156;NoPL.HRD;Small road;3;15-sep-17;Vaccinium myrtillus
2156;NoPL.HRD;Small road;3;15-sep-17;Vaccinium vitis-idaea
2156;NoPL.HRD;Small road;3;15-sep-17;Veronica officinalis
2156;NoPL.HRD;Small road;4;15-sep-17;Agrostis capillaris
2156;NoPL.HRD;Small road;4;15-sep-17;Deschampsia flexuosa
2156;NoPL.HRD;Small road;4;15-sep-17;Betula pendula
2156;NoPL.HRD;Small road;4;15-sep-17;Calluna vulgaris
2156;NoPL.HRD;Small road;4;15-sep-17;Festuca ovina
2156;NoPL.HRD;Small road;4;15-sep-17;Vaccinium myrtillus
